SALE TYPE,PROPERTY TYPE,ADDRESS,COUNTY,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,DAYS ON MARKET,Price/Square Feet,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,HIGH_SCHOOL_RATING,PRICE_PR_SQFT,EST_MONTHLY_PAY,Bike Score,Bike Score_type,Walk Score,Walk Score_type,OVERALL_NEARBY_PLACES,PRICE_HISTORY1_EVENT_DATE,PRICE_HISTORY1_EVENT_TYPE,url
MLS Listing,Single Family Residential,186 Benbow Ave,Santa Clara,San Jose,CA,95123,1299000,4.0,2.5,SAN JOSE,2186.0,2.0,594.0,Active,https://www.redfin.com/CA/San-Jose/186-Benbow-Ave-95123/home/1782634,MLSListings,ML81943265,N,Y,37.2462612,-121.8090608,5.0,594.0,9185.0,60.0,Bikeable,65.0,Somewhat walkable,"Places3 groceries, 31 restaurants, 4 parksTransit27, 42, 66, 68, 72, 73, Blue (Trsa-StJa), Blue Line, Blue Line (Bayp-Capt), Blue Line Modified, Blue Line Special, Blue-Event, Blue-South Portion, BlueS, Event Blue, Event-Blue, Express 102, L1, L2, L3, L4, L5, L6, Levi's - Santa Teresa, Rapid 568","Sep 27, 2023",Listed (Active)MLSListings #ML81943265,https://www.redfin.com/CA/San-Jose/186-Benbow-Ave-95123/home/1782634
MLS Listing,Single Family Residential,1731 Mossbrook Ave,Santa Clara,San Jose,CA,95130,1948000,4.0,2.0,SAN JOSE,1671.0,2.0,1166.0,Active,https://www.redfin.com/CA/San-Jose/1731-Mossbrook-Ave-95130/home/1752351,MLSListings,ML81943263,N,Y,37.2906057,-121.9833235,7.0,1166.0,13774.0,75.0,Very bikeable,67.0,Somewhat walkable,"Places2 groceries, 23 restaurants, 2 parksTransit25, 26, 27, 37, 56, 57, Express 101","Sep 27, 2023",Listed (Active)MLSListings #ML81943263,https://www.redfin.com/CA/San-Jose/1731-Mossbrook-Ave-95130/home/1752351
MLS Listing,Condo/Co-op,81 Muller Pl,Santa Clara,San Jose,CA,95126,1249000,3.0,3.5,SAN JOSE,1588.0,2.0,787.0,Active,https://www.redfin.com/CA/San-Jose/81-Muller-Pl-95126/home/23045984,MLSListings,ML81943262,N,Y,37.3247517,-121.9167545,6.0,787.0,9166.0,82.0,Very bikeable,84.0,Very walkable,"Places5 groceries, 19 restaurants, 4 parksTransit17, 22, 23, 25, 59, 61, 64A, 64B, 68, ACE, ACETrain, B7, CC, Event Green, Event-Green, Express 103, Green (Winc-StJa), Green Line, Green Line Modified, Green Line Special, Green-Event, Green-South Portion, GreenS, L1, L2, L3, L4, L5, L6, Levi's - Winchester, Rapid 500, Rapid 522, Rapid 523, Rapid 568, Route 6, SCVMC, SCVMC Shuttle","Sep 27, 2023",Listed (Active)MLSListings #ML81943262,https://www.redfin.com/CA/San-Jose/81-Muller-Pl-95126/home/23045984
MLS Listing,Single Family Residential,1794 Seville Way,Santa Clara,San Jose,CA,95131,1488000,3.0,2.0,SAN JOSE,1877.0,2.0,793.0,Active,https://www.redfin.com/CA/San-Jose/1794-Seville-Way-95131/home/1295496,MLSListings,ML81941333,N,Y,37.3802743,-121.8747394,6.0,793.0,10521.0,65.0,Bikeable,50.0,Somewhat walkable,"Places4 groceries, 39 restaurants, 5 parksTransit60, 61, 66, 70, 77, ACE Violet, Event Orange, Event-Orange, Green-N, Green-S, Levi's - Alum Rock, Orange Line, Orange Line Modified, Orange Line Special, Orange-East Portion, Orange-Event, Orange-N, Orange-S, OrangeE, Rapid 500, School 270","Sep 27, 2023",Listed (Active)MLSListings #ML81941333,https://www.redfin.com/CA/San-Jose/1794-Seville-Way-95131/home/1295496
MLS Listing,Townhouse,11428 Garden Terrace Dr,Santa Clara,Cupertino,CA,95014,1888000,4.0,2.5,CUPERTINO,1852.0,2.0,1019.0,Active,https://www.redfin.com/CA/Cupertino/11428-Garden-Terrace-Dr-95014/home/1838358,MLSListings,ML81943256,N,Y,37.3021625,-122.0356332,10.0,1019.0,13809.0,70.0,Very bikeable,60.0,Somewhat walkable,"Places3 groceries, 33 restaurants, 5 parksTransit23, 25, 51, 51H, 55, 56, Rapid 523","Sep 27, 2023",Listed (Active)MLSListings #ML81943256,https://www.redfin.com/CA/Cupertino/11428-Garden-Terrace-Dr-95014/home/1838358
MLS Listing,Single Family Residential,3137 Jenkins Ave,Santa Clara,San Jose,CA,95118,1745000,5.0,2.0,SAN JOSE,1787.0,2.0,976.0,Active,https://www.redfin.com/CA/San-Jose/3137-Jenkins-Ave-95118/home/1077363,MLSListings,ML81943252,N,Y,37.2731192,-121.8888385,6.0,976.0,12338.0,70.0,Very bikeable,72.0,Very walkable,"Places4 groceries, 20 restaurants, 5 parksTransit26, 37, 64A, 64B, BusBridge (6/9-6/15), BusBridge (7/25-8/13), BusBridge (San Antonio), School 256","Sep 27, 2023",Listed (Active)MLSListings #ML81943252,https://www.redfin.com/CA/San-Jose/3137-Jenkins-Ave-95118/home/1077363
MLS Listing,Single Family Residential,7175 Glenview Dr,Santa Clara,San Jose,CA,95120,4699000,5.0,4.5,ALMADEN VALLEY,5558.0,2.0,845.0,Active,https://www.redfin.com/CA/San-Jose/7175-Glenview-Dr-95120/home/1363650,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039984,N,Y,37.2012364,-121.8571118,8.0,845.0,33355.0,6.0,Somewhat bikeable,9.0,Car-dependent,"Places5 groceries, 22 restaurants, 15 parksTransit27, 64A, 64B, 66, 83, Express 102","Sep 27, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41039984",https://www.redfin.com/CA/San-Jose/7175-Glenview-Dr-95120/home/1363650
MLS Listing,Townhouse,7220 Clarendon St,Santa Clara,San Jose,CA,95129,1550000,3.0,2.5,SAN JOSE,1542.0,2.0,1005.0,Active,https://www.redfin.com/CA/San-Jose/7220-Clarendon-St-95129/home/1581412,MLSListings,ML81943238,N,Y,37.3077276,-122.0309512,10.0,1005.0,11379.0,75.0,Very bikeable,80.0,Very walkable,"Places3 groceries, 28 restaurants, 1 parkTransit23, 25, 51, 51H, 55, 56, Express 101, Rapid 523","Sep 27, 2023",Listed (Active)MLSListings #ML81943238,https://www.redfin.com/CA/San-Jose/7220-Clarendon-St-95129/home/1581412
MLS Listing,Multi-Family (2-4 Unit),2795 Garden Ave,Santa Clara,San Jose,CA,95111,2188888,8.0,4.0,SAN JOSE,3680.0,2.0,595.0,Active,https://www.redfin.com/CA/San-Jose/2795-Garden-Ave-95111/home/901947,MLSListings,ML81941980,N,Y,37.2961976,-121.8458309,3.0,595.0,15477.0,50.0,Bikeable,42.0,Car-dependent,"Places4 groceries, 28 restaurants, 2 parksTransit26, 42, 66, 68, 70, 72, 73, L1, L2, L3, L4, L5, L6, Rapid 568","Sep 27, 2023",Listed (Active)MLSListings #ML81941980,https://www.redfin.com/CA/San-Jose/2795-Garden-Ave-95111/home/901947
MLS Listing,Mobile/Manufactured Home,165 Blossom Hill Rd #22,Santa Clara,San Jose,CA,95123,428888,3.0,2.0,SAN JOSE,1344.0,2.0,319.0,Active,https://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-22/home/1115305,MLSListings,ML81943234,N,Y,37.2544204,-121.808343,5.0,319.0,3033.0,68.0,Bikeable,52.0,Somewhat walkable,"Places4 groceries, 35 restaurants, 1 parkTransit27, 42, 66, 68, 72, 73, Blue (Trsa-StJa), Blue Line, Blue Line (Bayp-Capt), Blue Line Modified, Blue Line Special, Blue-Event, Blue-South Portion, BlueS, Event Blue, Event-Blue, Express 102, L1, L2, L3, L4, L5, L6, Levi's - Santa Teresa, Rapid 568","Sep 27, 2023",Listed (Active)MLSListings #ML81943234,https://www.redfin.com/CA/San-Jose/165-Blossom-Hill-Rd-95123/unit-22/home/1115305
MLS Listing,Single Family Residential,562 30th Ave,San Francisco,San Francisco,CA,94121,1849000,4.0,2.5,San Francisco,2169.0,12.0,852.0,Active,https://www.redfin.com/CA/San-Francisco/562-30th-Ave-94121/home/610842,San Francisco MLS,423910481,N,Y,37.778638,-122.4897934,7.0,852.0,13074.0,52.0,Bikeable,92.0,Walker's paradise,"Places5 groceries, 34 restaurants, 4 parksTransit1, 18, 29, 31, 38, 38R, 5, 5R","Sep 18, 2023",Relisted (Active)San Francisco MLS #423910481,https://www.redfin.com/CA/San-Francisco/562-30th-Ave-94121/home/610842
MLS Listing,Single Family Residential,3028 Market St,San Francisco,San Francisco,CA,94114,1799000,3.0,2.0,Unknown,1705.0,15.0,1055.0,Active,https://www.redfin.com/CA/San-Francisco/3028-Market-St-94114/home/1469904,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038948,N,Y,37.7612389,-122.441988,Unknown,1055.0,12720.0,65.0,Bikeable,93.0,Walker's paradise,"Places4 groceries, 24 restaurants, 19 parksTransit24, 33, 35, 37, 6, F, KBUS, KT, L-OWL, M, TBUS","Sep 26, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41038948",https://www.redfin.com/CA/San-Francisco/3028-Market-St-94114/home/1469904
MLS Listing,Condo/Co-op,990 Duncan St Unit 307G,San Francisco,San Francisco,CA,94131,649000,1.0,1.0,San Francisco,744.0,16.0,872.0,Active,https://www.redfin.com/CA/San-Francisco/990-Duncan-St-94131/unit-307G/home/1681400,San Francisco MLS,423900428,N,Y,37.7453002,-122.4425216,Unknown,872.0,5277.0,63.0,Bikeable,63.0,Somewhat walkable,"Places7 groceries, 24 restaurants, 17 parksTransit24, 35, 36, 37, 44, 48, 52, KBUS, L-OWL","Oct 1, 2023",Relisted (Active)San Francisco MLS #423900428,https://www.redfin.com/CA/San-Francisco/990-Duncan-St-94131/unit-307G/home/1681400
MLS Listing,Condo/Co-op,400 Beale St #612,San Francisco,San Francisco,CA,94105,978000,2.0,2.0,SAN FRANCISCO,1075.0,24.0,910.0,Active,https://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-612/home/868265,MLSListings,ML81940908,N,Y,37.7870715,-122.3909973,Unknown,910.0,8007.0,60.0,Bikeable,92.0,Walker's paradise,"Places5 groceries, 16 restaurants, 6 parksTransit101, 114, 12, 130, 132, 150, 154, 172, 25, 38, 38R, 5, 5R, 7, 701, 702, 703, 704, 705, 706, 707, 714, B, C, CB, E, F, FS, G, H, J, KT, Lynx, M, N, N-OWL, NBUS, NL, NX, NX1, NX2, NX3, NX4, NXC, O, OX, P, TBUS, TC, V, W, Z","Sep 6, 2023",Listed (Active)MLSListings #ML81940908,https://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-612/home/868265
MLS Listing,Vacant Land,666 Peralta Ave,San Francisco,San Francisco,CA,94110,750000,3.0,2.5,San Francisco,1700.0,36.0,778.0,Active,https://www.redfin.com/CA/San-Francisco/666-Peralta-Ave-94110/home/186420842,San Francisco MLS,423900078,N,Y,37.7419097,-122.4090035,Unknown,779.0,5303.0,67.0,Bikeable,89.0,Very walkable,"Places5 groceries, 48 restaurants, 4 parksTransit12, 23, 24, 27, 292, 33, 397, 44, 67, 8, 8AX, 9, 90, 9R","Aug 23, 2023",Listed (Active)San Francisco MLS #423900078,https://www.redfin.com/CA/San-Francisco/666-Peralta-Ave-94110/home/186420842
MLS Listing,Condo/Co-op,50 Lansing St #805,San Francisco,San Francisco,CA,94105,1985000,2.0,2.5,San Francisco,1586.0,60.0,1252.0,Active,https://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-805/home/22886646,San Francisco MLS,423758554,N,Y,37.786127,-122.3942141,Unknown,1252.0,15110.0,63.0,Bikeable,95.0,Walker's paradise,"Places3 groceries, 20 restaurants, 5 parksTransit101, 114, 12, 130, 132, 150, 154, 172, 25, 38, 38R, 5, 5R, 7, 701, 704, 705, 714, 800, B, C, CB, F, FS, G, H, L, LA, Lynx, NL, NX, NX1, NX2, NX3, NX4, NXC, O, OX, P, Route 99, S, SB, SF, TC, V, W, Z","Aug 6, 2023",Price ChangedSan Francisco MLS #423758554,https://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-805/home/22886646
MLS Listing,Condo/Co-op,1800 Bryant St #211,San Francisco,San Francisco,CA,94110,750000,1.0,2.0,San Francisco,955.0,68.0,785.0,Active,https://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-211/home/1169978,San Francisco MLS,423757271,N,Y,37.7641196,-122.4108749,Unknown,785.0,5899.0,89.0,Very bikeable,97.0,Walker's paradise,"Places1 grocery, 23 restaurants, 2 parksTransit12, 14, 14R, 19, 22, 27, 292, 33, 397, 398, 49, 55, 714, 800, 9, 90, 9R, Blue-N, Blue-S, Green-N, Green-S, Red-N, Red-S, Yellow-N, Yellow-S","Sep 12, 2023",Price ChangedSan Francisco MLS #423757271,https://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-211/home/1169978
MLS Listing,Condo/Co-op,10 Innes Ct #307,San Francisco,San Francisco,CA,94124,650000,1.0,1.0,San Francisco,736.0,75.0,883.0,Active,https://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-307/home/161028244,San Francisco MLS,423755722,N,Y,37.7280682,-122.3679965,4.0,883.0,5121.0,23.0,Somewhat bikeable,37.0,Car-dependent,"Places6 groceries, 26 restaurants, 13 parksTransit15, 19, 23, 29, 44, 54, 91","Jul 17, 2023",Listed (Active)San Francisco MLS #423755722,https://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-307/home/161028244
MLS Listing,Condo/Co-op,4529 18th St,San Francisco,San Francisco,CA,94114,1198000,2.0,1.5,SAN FRANCISCO,1243.0,128.0,964.0,Active,https://www.redfin.com/CA/San-Francisco/4529-18th-St-94114/home/1834338,MLSListings,ML81929658,N,Y,37.7604952,-122.4400951,Unknown,964.0,8471.0,65.0,Bikeable,96.0,Walker's paradise,"Places4 groceries, 24 restaurants, 13 parksTransit24, 33, 35, 37, F, KBUS, KT, L-OWL, M, TBUS","Aug 22, 2023",Price ChangedMLSListings #ML81929658,https://www.redfin.com/CA/San-Francisco/4529-18th-St-94114/home/1834338
MLS Listing,Condo/Co-op,425 1st St #4306,San Francisco,San Francisco,CA,94105,1795000,2.0,2.0,San Francisco,1238.0,1.0,1450.0,Active,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4306/home/17304825,San Francisco MLS,423748932,N,Y,37.7857131,-122.3922754,Unknown,1450.0,14041.0,61.0,Bikeable,89.0,Very walkable,"Places4 groceries, 17 restaurants, 8 parksTransit114, 12, 132, 154, 172, 25, 30, 38, 38R, 45, 5, 5R, 7, 701, 705, 714, 8, 8AX, 8BX, 91, B, C, CB, F, FS, G, H, KT, L, LA, Lynx, M, N, N-OWL, NBUS, NL, NX, NX1, NX2, NX3, NX4, NXC, O, OX, P, S, SB, TBUS, TC, V, W, Z","Sep 30, 2023",Listed (Active)San Francisco MLS #423748932,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4306/home/17304825
MLS Listing,Condo/Co-op,51 Innes Ct,San Francisco,San Francisco,CA,94124,1290000,5.0,2.0,San Francisco,1600.0,1.0,806.0,Active,https://www.redfin.com/CA/San-Francisco/51-Innes-Ct-94124/home/145411020,San Francisco MLS,423905690,N,Y,37.7272117,-122.367848,4.0,806.0,10015.0,31.0,Somewhat bikeable,32.0,Car-dependent,"Places6 groceries, 27 restaurants, 13 parksTransit15, 19, 23, 29, 44, 54, 91",Unknown,Unknown,https://www.redfin.com/CA/San-Francisco/51-Innes-Ct-94124/home/145411020
MLS Listing,Multi-Family (2-4 Unit),2557 - 2571 Filbert St,San Francisco,San Francisco,CA,94123,8750000,6.0,1.0,San Francisco,6713.0,1.0,1303.0,Active,https://www.redfin.com/CA/San-Francisco/2557-Filbert-St-94123/home/1451738,San Francisco MLS,423913337,N,Y,37.7969974,-122.4416363,Unknown,1303.0,61868.0,64.0,Bikeable,96.0,Walker's paradise,"Places3 groceries, 28 restaurants, 1 parkTransit1, 101, 114, 130, 132, 150, 154, 172, 22, 24, 28, 30, 43, 45, 91","Sep 30, 2023",Listed (Active)San Francisco MLS #423913337,https://www.redfin.com/CA/San-Francisco/2557-Filbert-St-94123/home/1451738
MLS Listing,Multi-Family (5+ Unit),601 - 609 Pennsylvania Ave,San Francisco,San Francisco,CA,94107,2998000,10.0,4.0,San Francisco,2840.0,1.0,1056.0,Active,https://www.redfin.com/CA/San-Francisco/601-Pennsylvania-Ave-94107/home/1438865,BAREIS,423900205,N,Y,37.7588705,-122.3929889,Unknown,1056.0,21198.0,75.0,Very bikeable,91.0,Walker's paradise,"Places2 groceries, 30 restaurants, 6 parksTransit15, 19, 22, 48, 55, 91, B7, CCA/Adobe, East, KT, L1, L2, L3, L4, L5, L6, TBUS, TC, West","Sep 30, 2023",Listed (Active)BAREIS #423900205,https://www.redfin.com/CA/San-Francisco/601-Pennsylvania-Ave-94107/home/1438865
MLS Listing,Single Family Residential,1835 Wawona St,San Francisco,San Francisco,CA,94116,1200000,3.0,2.0,San Francisco,1338.0,1.0,897.0,Active,https://www.redfin.com/CA/San-Francisco/1835-Wawona-St-94116/home/1494129,San Francisco MLS,423760664,N,Y,37.7367662,-122.4868577,7.0,897.0,8485.0,47.0,Somewhat bikeable,68.0,Somewhat walkable,"Places3 groceries, 23 restaurants, 5 parksTransit122, 18, 23, 28, 29, 48, 57, 58, 66, 91, L-OWL, LBUS","Sep 29, 2023",Listed (Active)San Francisco MLS #423760664,https://www.redfin.com/CA/San-Francisco/1835-Wawona-St-94116/home/1494129
MLS Listing,Single Family Residential,2287 47th Ave,San Francisco,San Francisco,CA,94116,1300000,2.0,1.0,SUNSET,1025.0,1.0,1268.0,Active,https://www.redfin.com/CA/San-Francisco/2287-47th-Ave-94116/home/913242,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040681,N,Y,37.7439151,-122.5060458,10.0,1268.0,9192.0,73.0,Very bikeable,59.0,Somewhat walkable,"Places4 groceries, 26 restaurants, 6 parksTransit18, 23, 29, 48, 58, 7, L-OWL, LBUS","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040681",https://www.redfin.com/CA/San-Francisco/2287-47th-Ave-94116/home/913242
MLS Listing,Condo/Co-op,1 Steuart Ln #705,San Francisco,San Francisco,CA,94105,1559000,1.0,1.0,San Francisco,863.0,1.0,1806.0,Active,https://www.redfin.com/CA/San-Francisco/1-Steuart-Ln-94105/unit-705/home/187766733,San Francisco MLS,423913513,N,Y,37.7916703,-122.391584,Unknown,1806.0,13286.0,80.0,Very bikeable,96.0,Walker's paradise,"Places3 groceries, 19 restaurants, 4 parksTransit101, 114, 12, 130, 132, 14, 14R, 150, 154, 172, 2, 25, 292, 38, 38R, 397, 398, 5, 5R, 6, 7, 701, 702, 703, 704, 705, 706, 707, 714, 9, 9R, E, F, FCX, HB, J, KBUS, KT, L-OWL, M, N, N-OWL, NBUS, NL, OA, P41, RCH, SEA, TBUS, TC, VJO, Z","Sep 29, 2023",Listed (Active)San Francisco MLS #423913513,https://www.redfin.com/CA/San-Francisco/1-Steuart-Ln-94105/unit-705/home/187766733
MLS Listing,Multi-Family (2-4 Unit),3542 24th St,San Francisco,San Francisco,CA,94110,1795000,5.0,2.0,San Francisco,3208.0,1.0,560.0,Active,https://www.redfin.com/CA/San-Francisco/3542-24th-St-94110/home/1157498,San Francisco MLS,423913484,N,Y,37.7522676,-122.4223704,2.0,560.0,12692.0,91.0,Biker's paradise,99.0,Walker's paradise,"Places4 groceries, 33 restaurants, 2 parksTransit12, 14, 14R, 24, 27, 33, 36, 48, 49, 67, 714, 800, Blue-N, Blue-S, Green-N, Green-S, J, Red-N, Red-S, Yellow-N, Yellow-S","Sep 29, 2023",Listed (Active)San Francisco MLS #423913484,https://www.redfin.com/CA/San-Francisco/3542-24th-St-94110/home/1157498
MLS Listing,Single Family Residential,651 41st Ave,San Francisco,San Francisco,CA,94121,2675000,5.0,4.0,San Francisco,2345.0,1.0,1141.0,Active,https://www.redfin.com/CA/San-Francisco/651-41st-Ave-94121/home/2003929,San Francisco MLS,423913188,N,Y,37.7764023,-122.5019344,7.0,1141.0,18914.0,67.0,Bikeable,89.0,Very walkable,"Places6 groceries, 33 restaurants, 9 parksTransit1, 18, 29, 31, 38, 38R, 5, 5R","Sep 29, 2023",Listed (Active)San Francisco MLS #423913188,https://www.redfin.com/CA/San-Francisco/651-41st-Ave-94121/home/2003929
MLS Listing,Single Family Residential,3425 Noriega St,San Francisco,San Francisco,CA,94122,998000,2.0,1.0,San Francisco,1124.0,1.0,888.0,Active,https://www.redfin.com/CA/San-Francisco/3425-Noriega-St-94122/home/1574005,San Francisco MLS,423912663,N,Y,37.7529996,-122.5005452,7.0,888.0,7056.0,82.0,Very bikeable,87.0,Very walkable,"Places6 groceries, 28 restaurants, 6 parksTransit18, 29, 48, 7, L-OWL, LBUS, N, N-OWL, NBUS","Sep 29, 2023",Listed (Active)San Francisco MLS #423912663,https://www.redfin.com/CA/San-Francisco/3425-Noriega-St-94122/home/1574005
MLS Listing,Condo/Co-op,62 Delmar St,San Francisco,San Francisco,CA,94117,1495000,3.0,1.5,San Francisco,1149.0,1.0,1301.0,Active,https://www.redfin.com/CA/San-Francisco/62-Delmar-St-94117/home/49781089,San Francisco MLS,423913227,N,Y,37.7680776,-122.4455586,8.0,1301.0,10896.0,73.0,Very bikeable,97.0,Walker's paradise,"Places7 groceries, 27 restaurants, 4 parksTransit21, 33, 37, 43, 5, 5R, 6, 7, N, N-OWL, NBUS","Sep 29, 2023",Listed (Active)San Francisco MLS #423913227,https://www.redfin.com/CA/San-Francisco/62-Delmar-St-94117/home/49781089
